Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Sweden","NET-SE0005C","Naturvårdsverket","SE0116A","Hallahus","SPO-SE0116A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","7.562","ug/m3","64.60","1","Background","Rural","13.1486","56.0424","187.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SE/SPO-SE0116A_06001_100.parquet","hour"
"Sweden","NET-SE2523A","Gällivare","SE164766","Gällivare Östra Kyrkallen 16","SPO-SE164766_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","2.794","ug/m3","30.48","1","Traffic","Urban","20.6657","67.1360","355.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SE/SPO-SE164766_06001_100.parquet","hour"
"Sweden","NET-SE0004C","Östra Sveriges Luftvårdsförbund","SE157995","Eskilstuna Alva Myrdals gata 5 tak","SPO-SE157995_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","4.688","ug/m3","99.99","1","Background","Urban","16.5106","59.3684","35.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SE/SPO-SE157995_06001_100.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR0022A","BALIKESIR","SPO-TR100141_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","43.000","ug/m3","18.72","1","Background","Urban","27.8958","39.6339","142.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR100141_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR0032A","CANAKKALE","SPO-TR170141_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","17.350","ug/m3","19.05","1","Background","Urban","26.4058","40.1369","9.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR170141_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR0010A","ANKARA-BAHCELIEVLER","SPO-TR060141_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","19.830","ug/m3","59.16","1","Background","Urban","32.8229","39.9183","915.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR060141_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR160613","BURSA-ULUDAG UNIV.-MTHM","SPO-TR160613_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","27.128","ug/m3","99.29","1","Background","Rural","28.8715","40.2234","87.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR160613_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR340611","ISTANBUL-SILIVRI-MTHM","SPO-TR340611_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","17.833","ug/m3","98.94","1","Background","Urban","28.2555","41.0732","35.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR340611_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR0026A","BILECIK","SPO-TR110141_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","20.096","ug/m3","19.12","1","Background","Urban","29.9778","40.1411","534.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR110141_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR0033A","CANKIRI","SPO-TR180141_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","18.247","ug/m3","47.72","1","Background","Urban","33.6169","40.5997","731.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR180141_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR170313","CANAKKALE-LAPSEKI-MTHM","SPO-TR170313_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","18.398","ug/m3","93.40","1","Background","Rural","26.7706","40.4031","12.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR170313_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR140441","BOLU KARAÇAYIR PARKI","SPO-TR140441_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","17.921","ug/m3","61.44","1","Background","Urban","31.6049","40.7262","715.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR140441_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR050431","AMASYA-SEHZADE","SPO-TR050431_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","33.689","ug/m3","91.94","1","Traffic","Urban","35.8380","40.6572","405.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR050431_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR590341","TEKIRDAG-CERKEZKOY-MTHM","SPO-TR590341_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","17.427","ug/m3","96.23","1","Background","Urban","27.9802","41.3184","199.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR590341_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR760213","IĞDIR-ARALIK","SPO-TR760213_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","22.363","ug/m3","74.28","1","Background","Rural","44.6210","39.7868","834.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR760213_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR0083A","KOCAELI","SPO-TR410141_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","27.504","ug/m3","19.29","1","Background","Urban","29.9513","40.7658","8.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR410141_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR590522","TEKİRDAĞ ÇORLU OSB MTHM","SPO-TR590522_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","21.094","ug/m3","97.45","1","Industrial","Suburban","27.8154","41.1807","137.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR590522_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR610431","TRABZON-BEŞİRLİ","SPO-TR610431_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","21.291","ug/m3","91.37","1","Traffic","Urban","39.6679","40.9945","42.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR610431_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR0081A","KIRSEHIR","SPO-TR400141_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","14.417","ug/m3","70.86","1","Background","Urban","34.1593","39.1484","989.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR400141_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR342141","ISTANBUL-KAGITHANE","SPO-TR342141_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","26.651","ug/m3","64.22","1","Background","Urban","28.9828","41.0877","11.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR342141_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR580141","SIVAS-BASOGRETMEN","SPO-TR580141_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","23.782","ug/m3","93.89","1","Background","Urban","37.0256","39.7487","1278.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR580141_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR550241","SAMSUN-ATAKUM","SPO-TR550241_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","12.542","ug/m3","84.60","1","Background","Urban","36.2966","41.3254","14.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR550241_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR0059A","ISTANBUL-UMRANIYE","SPO-TR342541_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","21.091","ug/m3","85.68","1","Background","Urban","29.1622","41.0136","162.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR342541_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR670941","ZONGULDAK MERKEZ","SPO-TR670941_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","18.619","ug/m3","0.88","1","Traffic","Urban","31.7872","41.4522","7.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR670941_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR430341","KÜTAHYA KENTPARK","SPO-TR430341_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","17.977","ug/m3","47.93","1","Background","Urban","29.9697","39.4280","935.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR430341_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR0038A","DUZCE","SPO-TR810141_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","25.006","ug/m3","46.56","1","Background","Urban","31.1481","40.8456","144.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR810141_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR411021","KOCAELI-KORFEZ-MTHM","SPO-TR411021_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","33.421","ug/m3","18.86","1","Industrial","Urban","29.7888","40.7460","4.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR411021_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR0080A","KIRKLARELI","SPO-TR390141_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","21.718","ug/m3","10.90","1","Background","Urban","27.2145","41.7245","208.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR390141_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR250531","ERZURUM-TAŞHAN","SPO-TR250531_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","41.985","ug/m3","95.30","1","Traffic","Urban","41.2732","39.9083","1905.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR250531_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR220341","EDIRNE-KESAN-MTHM","SPO-TR220341_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","39.847","ug/m3","95.67","1","Background","Urban","26.6353","40.8512","133.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR220341_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR0011A","ANKARA-DEMETEVLER","SPO-TR060441_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","28.824","ug/m3","36.28","1","Background","Urban","32.7957","39.9677","883.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR060441_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR0115A","YOZGAT","SPO-TR660141_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","12.568","ug/m3","75.15","1","Background","Urban","34.8057","39.8189","1288.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR660141_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR410913","KOCAELI-KANDIRA-MTHM","SPO-TR410913_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","13.937","ug/m3","91.08","1","Background","Rural","30.0066","41.1307","33.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR410913_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR0099A","SAKARYA","SPO-TR540141_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","41.074","ug/m3","19.93","1","Background","Urban","30.3939","40.7668","31.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR540141_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR0056A","ISTANBUL-KADIKOY","SPO-TR342041_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","25.435","ug/m3","94.67","1","Background","Urban","29.0336","40.9919","12.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR342041_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR411322","KOCAELİ GEBZE OSB MTHM","SPO-TR4101322_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","22.386","ug/m3","99.16","1","Industrial","Suburban","29.4251","40.8458","258.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR4101322_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR0015A","ANKARA-SIHHIYE","SPO-TR060831_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","28.133","ug/m3","55.02","1","Traffic","Urban","32.8594","39.9273","860.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR060831_6001.parquet","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR540331","SAKARYA-OZANLAR-MTHM","SPO-TR540331_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","28.562","ug/m3","95.94","1","Traffic","Urban","30.3969","40.7907","32.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/TR/SPO-TR540331_6001.parquet","hour"
